id,created_at,updated_at,alamat,provinsi,negara,kota,order
952,2023-11-03 07:33:18,2023-11-15 10:49:19,"Jln. Raya Murung Raya, Puruk Cahu, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Puruk Cahu,952
951,2023-11-03 07:33:18,2023-11-15 10:49:18,"Jln. Raya Gunung Mas, Kuala Kurun, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Kuala Kurun,951
950,2023-11-03 07:33:18,2023-11-15 10:49:18,"Jln. Raya Barito Selatan, Buntok, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Buntok,950
949,2023-11-03 07:33:18,2023-11-15 10:49:18,"Jln. Raya Katingan, Kasongan, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Kasongan,949
948,2023-11-03 07:33:18,2023-11-15 10:49:18,"Jln. Raya Kapuas, Pangkalan Bun, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Pangkalan Bun,948
947,2023-11-03 07:33:18,2023-11-15 10:49:18,"Jln. Ahmad Yani, Sampit, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Sampit,947
946,2023-11-03 07:33:18,2023-11-15 10:49:18,"Jln. Jendral Sudirman, Palangkaraya, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Palangkaraya,946
945,2023-11-03 07:33:18,2023-11-15 10:49:18,"Jln. Raya Barito Kuala, Marabahan, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Marabahan,945
944,2023-11-03 07:33:18,2023-11-15 10:49:18,"Jln. Raya Banjar, Martapura, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Martapura,944
943,2023-11-03 07:33:18,2023-11-15 10:49:18,"Jln. Raya Tabalong, Tanjung, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Tanjung,943
976,2023-11-03 07:33:17,2023-11-15 10:49:21,"Jln. Asia Afrika, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,976
975,2023-11-03 07:33:17,2023-11-15 10:49:21,"Jln. Braga, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,975
974,2023-11-03 07:33:17,2023-11-15 10:49:20,"Jln. Riau, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,974
973,2023-11-03 07:33:17,2023-11-15 10:49:20,"Jln. Raya Bogor, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,973
972,2023-11-03 07:33:17,2023-11-15 10:49:20,"Jln. Raya Cikampek, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,972
971,2023-11-03 07:33:17,2023-11-15 10:49:20,"Jln. Gatot Subroto, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,971
970,2023-11-03 07:33:17,2023-11-15 10:49:20,"Jln. Sudirman, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,970
969,2023-11-03 07:33:17,2023-11-15 10:49:20,"Jln. Raya Margonda, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,969
968,2023-11-03 07:33:17,2023-11-15 10:49:20,"Jln. Raya Kalimalang, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,968
967,2023-11-03 07:33:17,2023-11-15 10:49:20,"Jln. Ahmad Yani, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,967
966,2023-11-03 07:33:17,2023-11-15 10:49:20,"Jln. Raya Industri Jababeka, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,966
965,2023-11-03 07:33:17,2023-11-15 10:49:20,"Jln. P Bangka, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,965
964,2023-11-03 07:33:17,2023-11-15 10:49:19,"Jln. Akasia, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,964
963,2023-11-03 07:33:17,2023-11-15 10:49:19,"Jln. Raya Malinau, Malinau, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Malinau,963
962,2023-11-03 07:33:17,2023-11-15 10:49:19,"Jln. Raya Nunukan, Nunukan, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Nunukan,962
961,2023-11-03 07:33:17,2023-11-15 10:49:19,"Jln. Raya Bulungan, Tanjung Selor, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Tanjung Selor,961
996,2023-11-03 07:33:16,2023-11-15 10:49:23,"Jln. Raya Serang, Cilegon, Banten, Indonesia",Banten,Indonesia,Cilegon,996
995,2023-11-03 07:33:16,2023-11-15 10:49:23,"Jln. Ahmad Yani, Tangerang, Banten, Indonesia",Banten,Indonesia,Tangerang,995
994,2023-11-03 07:33:16,2023-11-15 10:49:22,"Jln. Jenderal Sudirman, Serang, Banten, Indonesia",Banten,Indonesia,Serang,994
993,2023-11-03 07:33:16,2023-11-15 10:49:22,"Jln. Sultan Agung, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,993
992,2023-11-03 07:33:16,2023-11-15 10:49:22,"Jln. Jendral Sudirman, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,992
991,2023-11-03 07:33:16,2023-11-15 10:49:22,"Jln. Merdeka Timur, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,991
990,2023-11-03 07:33:16,2023-11-15 10:49:22,"Jln. Merdeka Barat, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,990
989,2023-11-03 07:33:16,2023-11-15 10:49:22,"Jln. MH Thamrin, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,989
988,2023-11-03 07:33:16,2023-11-15 10:49:22,"Jln. HR Rasuna Said, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,988
987,2023-11-03 07:33:16,2023-11-15 10:49:21,"Jln. Rasuna Said, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,987
986,2023-11-03 07:33:16,2023-11-15 10:49:21,"Jln. Gatot Subroto, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,986
985,2023-11-03 07:33:16,2023-11-15 10:49:21,"Jln. Thamrin, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,985
984,2023-11-03 07:33:16,2023-11-15 10:49:21,"Jln. Sudirman, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,984
983,2023-11-03 07:33:16,2023-11-15 10:49:21,"Jln. Soekarno-Hatta, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,983
982,2023-11-03 07:33:16,2023-11-15 10:49:21,"Jln. Buah Batu, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,982
981,2023-11-03 07:33:16,2023-11-15 10:49:21,"Jln. Terusan Pasteur, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,981
980,2023-11-03 07:33:16,2023-11-15 10:49:21,"Jln. Setiabudi, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,980
979,2023-11-03 07:33:16,2023-11-15 10:49:21,"Jln. Cihampelas, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,979
978,2023-11-03 07:33:16,2023-11-15 10:49:21,"Jln. Lembang, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,978
977,2023-11-03 07:33:16,2023-11-15 10:49:21,"Jln. Dago, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,977
1006,2023-11-03 07:33:15,2023-11-15 10:49:23,"Jln. Raya Kediri, Kediri, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Kediri,1006
1005,2023-11-03 07:33:15,2023-11-15 10:49:23,"Jln. Raya Sidoarjo, Sidoarjo, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Sidoarjo,1005
1004,2023-11-03 07:33:15,2023-11-15 10:49:23,"Jln. Ahmad Yani, Malang, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Malang,1004
1003,2023-11-03 07:33:15,2023-11-15 10:49:23,"Jln. Basuki Rahmat, Surabaya, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Surabaya,1003
1002,2023-11-03 07:33:15,2023-11-15 10:49:23,"Jln. Raya Serang-Pandeglang, Rangkasbitung, Banten, Indonesia",Banten,Indonesia,Rangkasbitung,1002
1001,2023-11-03 07:33:15,2023-11-15 10:49:23,"Jln. Raya Soekarno-Hatta, Serang Timur, Banten, Indonesia",Banten,Indonesia,Serang Timur,1001
1000,2023-11-03 07:33:15,2023-11-15 10:49:23,"Jln. Raya Cilegon-Serang, Anyer, Banten, Indonesia",Banten,Indonesia,Anyer,1000
999,2023-11-03 07:33:15,2023-11-15 10:49:23,"Jln. Raya Labuan, Labuan, Banten, Indonesia",Banten,Indonesia,Labuan,999
998,2023-11-03 07:33:15,2023-11-15 10:49:23,"Jln. Raya Lebak, Rangkasbitung, Banten, Indonesia",Banten,Indonesia,Rangkasbitung,998
997,2023-11-03 07:33:15,2023-11-15 10:49:23,"Jln. Raya Pandeglang, Pandeglang, Banten, Indonesia",Banten,Indonesia,Pandeglang,997
1020,2023-11-03 07:33:14,2023-11-15 10:49:24,"Jln. Raya Pekalongan, Pekalongan, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Pekalongan,1020
1019,2023-11-03 07:33:14,2023-11-15 10:49:24,"Jln. Raya Purwokerto, Banyumas, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Banyumas,1019
1018,2023-11-03 07:33:14,2023-11-15 10:49:24,"Jln. Ahmad Yani, Surakarta, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Surakarta,1018
1017,2023-11-03 07:33:14,2023-11-15 10:49:24,"Jln. Pahlawan, Semarang, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Semarang,1017
1016,2023-11-03 07:33:14,2023-11-15 10:49:24,"Jln. Raya Tuban, Tuban, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Tuban,1016
1015,2023-11-03 07:33:14,2023-11-15 10:49:24,"Jln. Raya Bojonegoro, Bojonegoro, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Bojonegoro,1015
1014,2023-11-03 07:33:14,2023-11-15 10:49:24,"Jln. Raya Nganjuk, Nganjuk, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Nganjuk,1014
1013,2023-11-03 07:33:14,2023-11-15 10:49:24,"Jln. Raya Madiun, Madiun, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Madiun,1013
1012,2023-11-03 07:33:14,2023-11-15 10:49:24,"Jln. Raya Probolinggo, Probolinggo, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Probolinggo,1012
1011,2023-11-03 07:33:14,2023-11-15 10:49:24,"Jln. Raya Pasuruan, Pasuruan, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Pasuruan,1011
1010,2023-11-03 07:33:14,2023-11-15 10:49:24,"Jln. Raya Banyuwangi, Banyuwangi, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Banyuwangi,1010
1009,2023-11-03 07:33:14,2023-11-15 10:49:24,"Jln. Raya Jember, Jember, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Jember,1009
1008,2023-11-03 07:33:14,2023-11-15 10:49:24,"Jln. Raya Lumajang, Lumajang, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Lumajang,1008
1007,2023-11-03 07:33:14,2023-11-15 10:49:24,"Jln. Raya Blitar, Blitar, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Blitar,1007
1030,2023-11-03 07:33:13,2023-11-15 10:49:26,"Jln. Raya Sambas, Sambas, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Sambas,1030
1029,2023-11-03 07:33:13,2023-11-15 10:49:26,"Jln. Raya Mempawah, Mempawah, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Mempawah,1029
1028,2023-11-03 07:33:13,2023-11-15 10:49:26,"Jln. Raya Kubu Raya, Kubu Raya, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Kubu Raya,1028
1027,2023-11-03 07:33:13,2023-11-15 10:49:26,"Jln. Ahmad Yani, Singkawang, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Singkawang,1027
1026,2023-11-03 07:33:13,2023-11-15 10:49:25,"Jln. Jendral Sudirman, Pontianak, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Pontianak,1026
1025,2023-11-03 07:33:13,2023-11-15 10:49:25,"Jln. Raya Blora, Blora, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Blora,1025
1024,2023-11-03 07:33:13,2023-11-15 10:49:25,"Jln. Raya Grobogan, Grobogan, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Grobogan,1024
1023,2023-11-03 07:33:13,2023-11-15 10:49:25,"Jln. Raya Pati, Pati, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Pati,1023
1022,2023-11-03 07:33:13,2023-11-15 10:49:25,"Jln. Raya Kudus, Kudus, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Kudus,1022
1021,2023-11-03 07:33:13,2023-11-15 10:49:24,"Jln. Raya Tegal, Tegal, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Tegal,1021
1038,2023-11-03 07:33:12,2023-11-15 10:49:27,"Jln. Raya Berau, Tanjung Redeb, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Tanjung Redeb,1038
1037,2023-11-03 07:33:12,2023-11-15 10:49:27,"Jln. Raya Kutai Kartanegara, Tenggarong, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Tenggarong,1037
1036,2023-11-03 07:33:12,2023-11-15 10:49:26,"Jln. Ahmad Yani, Balikpapan, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Balikpapan,1036
1035,2023-11-03 07:33:12,2023-11-15 10:49:26,"Jln. Jendral Sudirman, Samarinda, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Samarinda,1035
1034,2023-11-03 07:33:12,2023-11-15 10:49:26,"Jln. Raya Landak, Landak, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Landak,1034
1033,2023-11-03 07:33:12,2023-11-15 10:49:26,"Jln. Raya Sintang, Sintang, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Sintang,1033
1032,2023-11-03 07:33:12,2023-11-15 10:49:26,"Jln. Raya Sanggau, Sanggau, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Sanggau,1032
1031,2023-11-03 07:33:12,2023-11-15 10:49:26,"Jln. Raya Ketapang, Ketapang, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Ketapang,1031
1055,2023-11-03 07:33:11,2023-11-15 10:49:28,"Jln. Raya Kapuas, Pangkalan Bun, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Pangkalan Bun,1055
1054,2023-11-03 07:33:11,2023-11-15 10:49:28,"Jln. Ahmad Yani, Sampit, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Sampit,1054
1053,2023-11-03 07:33:11,2023-11-15 10:49:28,"Jln. Jendral Sudirman, Palangkaraya, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Palangkaraya,1053
1052,2023-11-03 07:33:11,2023-11-15 10:49:28,"Jln. Raya Barito Kuala, Marabahan, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Marabahan,1052
1051,2023-11-03 07:33:11,2023-11-15 10:49:28,"Jln. Raya Banjar, Martapura, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Martapura,1051
1050,2023-11-03 07:33:11,2023-11-15 10:49:28,"Jln. Raya Tabalong, Tanjung, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Tanjung,1050
1049,2023-11-03 07:33:11,2023-11-15 10:49:28,"Jln. Raya Kotabaru, Kotabaru, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Kotabaru,1049
1048,2023-11-03 07:33:11,2023-11-15 10:49:28,"Jln. Raya Tanah Laut, Pelaihari, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Pelaihari,1048
1047,2023-11-03 07:33:11,2023-11-15 10:49:28,"Jln. Raya Hulu Sungai Tengah, Barabai, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Barabai,1047
1046,2023-11-03 07:33:11,2023-11-15 10:49:27,"Jln. Raya Hulu Sungai Selatan, Kandangan, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Kandangan,1046
1045,2023-11-03 07:33:11,2023-11-15 10:49:27,"Jln. Ahmad Yani, Banjarbaru, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Banjarbaru,1045
1044,2023-11-03 07:33:11,2023-11-15 10:49:27,"Jln. Jendral Sudirman, Banjarmasin, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Banjarmasin,1044
1043,2023-11-03 07:33:11,2023-11-15 10:49:27,"Jln. Raya Bulungan, Tanjung Selor, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Tanjung Selor,1043
1042,2023-11-03 07:33:11,2023-11-15 10:49:27,"Jln. Raya Nunukan, Nunukan, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Nunukan,1042
1041,2023-11-03 07:33:11,2023-11-15 10:49:27,"Jln. Raya Mahakam Ulu, Long Iram, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Long Iram,1041
1040,2023-11-03 07:33:11,2023-11-15 10:49:27,"Jln. Raya Kutai Barat, Sendawar, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Sendawar,1040
1039,2023-11-03 07:33:11,2023-11-15 10:49:27,"Jln. Raya Paser, Tanah Grogot, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Tanah Grogot,1039
1070,2023-11-03 07:33:10,2023-11-15 10:49:30,"Jln. Raya Malinau, Malinau, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Malinau,1070
1069,2023-11-03 07:33:10,2023-11-15 10:49:30,"Jln. Raya Nunukan, Nunukan, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Nunukan,1069
1068,2023-11-03 07:33:10,2023-11-15 10:49:30,"Jln. Raya Bulungan, Tanjung Selor, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Tanjung Selor,1068
1067,2023-11-03 07:33:10,2023-11-15 10:49:30,"Jln. Raya Tana Tidung, Tideng Pale, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Tidung,1067
1066,2023-11-03 07:33:10,2023-11-15 10:49:30,"Jln. Raya Malinau, Malinau, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Malinau,1066
1065,2023-11-03 07:33:10,2023-11-15 10:49:29,"Jln. Raya Nunukan, Nunukan, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Nunukan,1065
1064,2023-11-03 07:33:10,2023-11-15 10:49:29,"Jln. Raya Bulungan, Tanjung Palas, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Tanjung Palas,1064
1063,2023-11-03 07:33:10,2023-11-15 10:49:29,"Jln. Ahmad Yani, Tarakan, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Tarakan,1063
1062,2023-11-03 07:33:10,2023-11-15 10:49:29,"Jln. Jendral Sudirman, Tanjung Selor, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Tanjung Selor,1062
1061,2023-11-03 07:33:10,2023-11-15 10:49:29,"Jln. Raya Sukamara, Sukamara, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Sukamara,1061
1060,2023-11-03 07:33:10,2023-11-15 10:49:29,"Jln. Raya Pulang Pisau, Pulang Pisau, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Pulang Pisau,1060
1059,2023-11-03 07:33:10,2023-11-15 10:49:28,"Jln. Raya Murung Raya, Puruk Cahu, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Puruk Cahu,1059
1058,2023-11-03 07:33:10,2023-11-15 10:49:28,"Jln. Raya Gunung Mas, Kuala Kurun, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Kuala Kurun,1058
1057,2023-11-03 07:33:10,2023-11-15 10:49:28,"Jln. Raya Barito Selatan, Buntok, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Buntok,1057
1056,2023-11-03 07:33:10,2023-11-15 10:49:28,"Jln. Raya Katingan, Kasongan, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Kasongan,1056
1080,2023-11-03 07:33:09,2023-11-15 10:49:31,"Jln. Raya Bogor, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,1080
1079,2023-11-03 07:33:09,2023-11-15 10:49:31,"Jln. Raya Cikampek, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,1079
1078,2023-11-03 07:33:09,2023-11-15 10:49:31,"Jln. Gatot Subroto, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,1078
1077,2023-11-03 07:33:09,2023-11-15 10:49:31,"Jln. Sudirman, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,1077
1076,2023-11-03 07:33:09,2023-11-15 10:49:31,"Jln. Raya Margonda, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,1076
1075,2023-11-03 07:33:09,2023-11-15 10:49:31,"Jln. Raya Kalimalang, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,1075
1074,2023-11-03 07:33:09,2023-11-15 10:49:31,"Jln. Ahmad Yani, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,1074
1073,2023-11-03 07:33:09,2023-11-15 10:49:30,"Jln. Raya Industri Jababeka, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,1073
1072,2023-11-03 07:33:09,2023-11-15 10:49:30,"Jln. P Bangka, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,1072
1071,2023-11-03 07:33:09,2023-11-15 10:49:30,"Jln. Akasia, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,1071
1090,2023-11-03 07:33:08,2023-11-15 10:49:32,"Jln. Soekarno-Hatta, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,1090
1089,2023-11-03 07:33:08,2023-11-15 10:49:32,"Jln. Buah Batu, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,1089
1088,2023-11-03 07:33:08,2023-11-15 10:49:32,"Jln. Terusan Pasteur, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,1088
1087,2023-11-03 07:33:08,2023-11-15 10:49:32,"Jln. Setiabudi, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,1087
1086,2023-11-03 07:33:08,2023-11-15 10:49:32,"Jln. Cihampelas, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,1086
1085,2023-11-03 07:33:08,2023-11-15 10:49:32,"Jln. Lembang, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,1085
1084,2023-11-03 07:33:08,2023-11-15 10:49:32,"Jln. Dago, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,1084
1083,2023-11-03 07:33:08,2023-11-15 10:49:32,"Jln. Asia Afrika, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,1083
1082,2023-11-03 07:33:08,2023-11-15 10:49:31,"Jln. Braga, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,1082
1081,2023-11-03 07:33:08,2023-11-15 10:49:31,"Jln. Riau, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,1081
1105,2023-11-03 07:33:07,2023-11-15 10:49:34,"Jln. Raya Lebak, Rangkasbitung, Banten, Indonesia",Banten,Indonesia,Rangkasbitung,1105
1104,2023-11-03 07:33:07,2023-11-15 10:49:34,"Jln. Raya Pandeglang, Pandeglang, Banten, Indonesia",Banten,Indonesia,Pandeglang,1104
1103,2023-11-03 07:33:07,2023-11-15 10:49:34,"Jln. Raya Serang, Cilegon, Banten, Indonesia",Banten,Indonesia,Cilegon,1103
1102,2023-11-03 07:33:07,2023-11-15 10:49:34,"Jln. Ahmad Yani, Tangerang, Banten, Indonesia",Banten,Indonesia,Tangerang,1102
1101,2023-11-03 07:33:07,2023-11-15 10:49:33,"Jln. Jenderal Sudirman, Serang, Banten, Indonesia",Banten,Indonesia,Serang,1101
1100,2023-11-03 07:33:07,2023-11-15 10:49:33,"Jln. Sultan Agung, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,1100
1099,2023-11-03 07:33:07,2023-11-15 10:49:33,"Jln. Jendral Sudirman, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,1099
1098,2023-11-03 07:33:07,2023-11-15 10:49:33,"Jln. Merdeka Timur, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,1098
1097,2023-11-03 07:33:07,2023-11-15 10:49:33,"Jln. Merdeka Barat, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,1097
1096,2023-11-03 07:33:07,2023-11-15 10:49:33,"Jln. MH Thamrin, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,1096
1095,2023-11-03 07:33:07,2023-11-15 10:49:33,"Jln. HR Rasuna Said, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,1095
1094,2023-11-03 07:33:07,2023-11-15 10:49:33,"Jln. Rasuna Said, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,1094
1093,2023-11-03 07:33:07,2023-11-15 10:49:33,"Jln. Gatot Subroto, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,1093
1092,2023-11-03 07:33:07,2023-11-15 10:49:33,"Jln. Thamrin, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,1092
1091,2023-11-03 07:33:07,2023-11-15 10:49:33,"Jln. Sudirman, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,1091
1113,2023-11-03 07:33:06,2023-11-15 10:49:35,"Jln. Raya Kediri, Kediri, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Kediri,1113
1112,2023-11-03 07:33:06,2023-11-15 10:49:35,"Jln. Raya Sidoarjo, Sidoarjo, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Sidoarjo,1112
1111,2023-11-03 07:33:06,2023-11-15 10:49:35,"Jln. Ahmad Yani, Malang, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Malang,1111
1110,2023-11-03 07:33:06,2023-11-15 10:49:35,"Jln. Basuki Rahmat, Surabaya, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Surabaya,1110
1109,2023-11-03 07:33:06,2023-11-15 10:49:34,"Jln. Raya Serang-Pandeglang, Rangkasbitung, Banten, Indonesia",Banten,Indonesia,Rangkasbitung,1109
