id,created_at,updated_at,alamat,provinsi,negara,kota,order
1014,2023-11-03 07:33:14,2023-11-03 07:33:14,"Jln. Raya Nganjuk, Nganjuk, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Nganjuk,1014
1015,2023-11-03 07:33:14,2023-11-03 07:33:14,"Jln. Raya Bojonegoro, Bojonegoro, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Bojonegoro,1015
1016,2023-11-03 07:33:14,2023-11-03 07:33:14,"Jln. Raya Tuban, Tuban, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Tuban,1016
1017,2023-11-03 07:33:14,2023-11-03 07:33:14,"Jln. Pahlawan, Semarang, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Semarang,1017
1018,2023-11-03 07:33:14,2023-11-03 07:33:14,"Jln. Ahmad Yani, Surakarta, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Surakarta,1018
1019,2023-11-03 07:33:14,2023-11-03 07:33:14,"Jln. Raya Purwokerto, Banyumas, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Banyumas,1019
1020,2023-11-03 07:33:14,2023-11-03 07:33:14,"Jln. Raya Pekalongan, Pekalongan, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Pekalongan,1020
1021,2023-11-03 07:33:13,2023-11-03 07:33:13,"Jln. Raya Tegal, Tegal, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Tegal,1021
1022,2023-11-03 07:33:13,2023-11-03 07:33:13,"Jln. Raya Kudus, Kudus, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Kudus,1022
1023,2023-11-03 07:33:13,2023-11-03 07:33:13,"Jln. Raya Pati, Pati, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Pati,1023
1024,2023-11-03 07:33:13,2023-11-03 07:33:13,"Jln. Raya Grobogan, Grobogan, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Grobogan,1024
1025,2023-11-03 07:33:13,2023-11-03 07:33:13,"Jln. Raya Blora, Blora, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Blora,1025
1026,2023-11-03 07:33:13,2023-11-03 07:33:13,"Jln. Jendral Sudirman, Pontianak, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Pontianak,1026
1027,2023-11-03 07:33:13,2023-11-03 07:33:13,"Jln. Ahmad Yani, Singkawang, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Singkawang,1027
1028,2023-11-03 07:33:13,2023-11-03 07:33:13,"Jln. Raya Kubu Raya, Kubu Raya, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Kubu Raya,1028
1029,2023-11-03 07:33:13,2023-11-03 07:33:13,"Jln. Raya Mempawah, Mempawah, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Mempawah,1029
1030,2023-11-03 07:33:13,2023-11-03 07:33:13,"Jln. Raya Sambas, Sambas, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Sambas,1030
1031,2023-11-03 07:33:12,2023-11-03 07:33:12,"Jln. Raya Ketapang, Ketapang, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Ketapang,1031
1032,2023-11-03 07:33:12,2023-11-03 07:33:12,"Jln. Raya Sanggau, Sanggau, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Sanggau,1032
1033,2023-11-03 07:33:12,2023-11-03 07:33:12,"Jln. Raya Sintang, Sintang, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Sintang,1033
1034,2023-11-03 07:33:12,2023-11-03 07:33:12,"Jln. Raya Landak, Landak, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Landak,1034
1035,2023-11-03 07:33:12,2023-11-03 07:33:12,"Jln. Jendral Sudirman, Samarinda, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Samarinda,1035
1036,2023-11-03 07:33:12,2023-11-03 07:33:12,"Jln. Ahmad Yani, Balikpapan, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Balikpapan,1036
1037,2023-11-03 07:33:12,2023-11-03 07:33:12,"Jln. Raya Kutai Kartanegara, Tenggarong, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Tenggarong,1037
1038,2023-11-03 07:33:12,2023-11-03 07:33:12,"Jln. Raya Berau, Tanjung Redeb, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Tanjung Redeb,1038
1039,2023-11-03 07:33:11,2023-11-03 07:33:11,"Jln. Raya Paser, Tanah Grogot, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Tanah Grogot,1039
1040,2023-11-03 07:33:11,2023-11-03 07:33:11,"Jln. Raya Kutai Barat, Sendawar, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Sendawar,1040
1041,2023-11-03 07:33:11,2023-11-03 07:33:11,"Jln. Raya Mahakam Ulu, Long Iram, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Long Iram,1041
1042,2023-11-03 07:33:11,2023-11-03 07:33:11,"Jln. Raya Nunukan, Nunukan, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Nunukan,1042
1043,2023-11-03 07:33:11,2023-11-03 07:33:11,"Jln. Raya Bulungan, Tanjung Selor, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Tanjung Selor,1043
1044,2023-11-03 07:33:11,2023-11-03 07:33:11,"Jln. Jendral Sudirman, Banjarmasin, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Banjarmasin,1044
1045,2023-11-03 07:33:11,2023-11-03 07:33:11,"Jln. Ahmad Yani, Banjarbaru, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Banjarbaru,1045
1046,2023-11-03 07:33:11,2023-11-03 07:33:11,"Jln. Raya Hulu Sungai Selatan, Kandangan, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Kandangan,1046
1047,2023-11-03 07:33:11,2023-11-03 07:33:11,"Jln. Raya Hulu Sungai Tengah, Barabai, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Barabai,1047
1048,2023-11-03 07:33:11,2023-11-03 07:33:11,"Jln. Raya Tanah Laut, Pelaihari, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Pelaihari,1048
1049,2023-11-03 07:33:11,2023-11-03 07:33:11,"Jln. Raya Kotabaru, Kotabaru, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Kotabaru,1049
1050,2023-11-03 07:33:11,2023-11-03 07:33:11,"Jln. Raya Tabalong, Tanjung, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Tanjung,1050
1051,2023-11-03 07:33:11,2023-11-03 07:33:11,"Jln. Raya Banjar, Martapura, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Martapura,1051
1052,2023-11-03 07:33:11,2023-11-03 07:33:11,"Jln. Raya Barito Kuala, Marabahan, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Marabahan,1052
1053,2023-11-03 07:33:11,2023-11-03 07:33:11,"Jln. Jendral Sudirman, Palangkaraya, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Palangkaraya,1053
1054,2023-11-03 07:33:11,2023-11-03 07:33:11,"Jln. Ahmad Yani, Sampit, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Sampit,1054
1055,2023-11-03 07:33:11,2023-11-03 07:33:11,"Jln. Raya Kapuas, Pangkalan Bun, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Pangkalan Bun,1055
1056,2023-11-03 07:33:10,2023-11-03 07:33:10,"Jln. Raya Katingan, Kasongan, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Kasongan,1056
1057,2023-11-03 07:33:10,2023-11-03 07:33:10,"Jln. Raya Barito Selatan, Buntok, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Buntok,1057
1058,2023-11-03 07:33:10,2023-11-03 07:33:10,"Jln. Raya Gunung Mas, Kuala Kurun, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Kuala Kurun,1058
1059,2023-11-03 07:33:10,2023-11-03 07:33:10,"Jln. Raya Murung Raya, Puruk Cahu, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Puruk Cahu,1059
1060,2023-11-03 07:33:10,2023-11-03 07:33:10,"Jln. Raya Pulang Pisau, Pulang Pisau, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Pulang Pisau,1060
1061,2023-11-03 07:33:10,2023-11-03 07:33:10,"Jln. Raya Sukamara, Sukamara, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Sukamara,1061
1062,2023-11-03 07:33:10,2023-11-03 07:33:10,"Jln. Jendral Sudirman, Tanjung Selor, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Tanjung Selor,1062
1063,2023-11-03 07:33:10,2023-11-03 07:33:10,"Jln. Ahmad Yani, Tarakan, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Tarakan,1063
1064,2023-11-03 07:33:10,2023-11-03 07:33:10,"Jln. Raya Bulungan, Tanjung Palas, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Tanjung Palas,1064
1065,2023-11-03 07:33:10,2023-11-03 07:33:10,"Jln. Raya Nunukan, Nunukan, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Nunukan,1065
1066,2023-11-03 07:33:10,2023-11-03 07:33:10,"Jln. Raya Malinau, Malinau, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Malinau,1066
1067,2023-11-03 07:33:10,2023-11-03 07:33:10,"Jln. Raya Tana Tidung, Tideng Pale, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Tidung,1067
1068,2023-11-03 07:33:10,2023-11-03 07:33:10,"Jln. Raya Bulungan, Tanjung Selor, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Tanjung Selor,1068
1069,2023-11-03 07:33:10,2023-11-03 07:33:10,"Jln. Raya Nunukan, Nunukan, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Nunukan,1069
1070,2023-11-03 07:33:10,2023-11-03 07:33:10,"Jln. Raya Malinau, Malinau, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Malinau,1070
1071,2023-11-03 07:33:09,2023-11-03 07:33:09,"Jln. Akasia, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,1071
1072,2023-11-03 07:33:09,2023-11-03 07:33:09,"Jln. P Bangka, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,1072
1073,2023-11-03 07:33:09,2023-11-03 07:33:09,"Jln. Raya Industri Jababeka, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,1073
1074,2023-11-03 07:33:09,2023-11-03 07:33:09,"Jln. Ahmad Yani, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,1074
1075,2023-11-03 07:33:09,2023-11-03 07:33:09,"Jln. Raya Kalimalang, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,1075
1076,2023-11-03 07:33:09,2023-11-03 07:33:09,"Jln. Raya Margonda, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,1076
1077,2023-11-03 07:33:09,2023-11-03 07:33:09,"Jln. Sudirman, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,1077
1078,2023-11-03 07:33:09,2023-11-03 07:33:09,"Jln. Gatot Subroto, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,1078
1079,2023-11-03 07:33:09,2023-11-03 07:33:09,"Jln. Raya Cikampek, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,1079
1080,2023-11-03 07:33:09,2023-11-03 07:33:09,"Jln. Raya Bogor, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,1080
1081,2023-11-03 07:33:08,2023-11-03 07:33:08,"Jln. Riau, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,1081
1082,2023-11-03 07:33:08,2023-11-03 07:33:08,"Jln. Braga, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,1082
1083,2023-11-03 07:33:08,2023-11-03 07:33:08,"Jln. Asia Afrika, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,1083
1084,2023-11-03 07:33:08,2023-11-03 07:33:08,"Jln. Dago, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,1084
1085,2023-11-03 07:33:08,2023-11-03 07:33:08,"Jln. Lembang, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,1085
1086,2023-11-03 07:33:08,2023-11-03 07:33:08,"Jln. Cihampelas, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,1086
1087,2023-11-03 07:33:08,2023-11-03 07:33:08,"Jln. Setiabudi, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,1087
1088,2023-11-03 07:33:08,2023-11-03 07:33:08,"Jln. Terusan Pasteur, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,1088
1089,2023-11-03 07:33:08,2023-11-03 07:33:08,"Jln. Buah Batu, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,1089
1090,2023-11-03 07:33:08,2023-11-03 07:33:08,"Jln. Soekarno-Hatta, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,1090
1091,2023-11-03 07:33:07,2023-11-03 07:33:07,"Jln. Sudirman, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,1091
1092,2023-11-03 07:33:07,2023-11-03 07:33:07,"Jln. Thamrin, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,1092
1093,2023-11-03 07:33:07,2023-11-03 07:33:07,"Jln. Gatot Subroto, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,1093
1094,2023-11-03 07:33:07,2023-11-03 07:33:07,"Jln. Rasuna Said, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,1094
1095,2023-11-03 07:33:07,2023-11-03 07:33:07,"Jln. HR Rasuna Said, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,1095
1096,2023-11-03 07:33:07,2023-11-03 07:33:07,"Jln. MH Thamrin, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,1096
1097,2023-11-03 07:33:07,2023-11-03 07:33:07,"Jln. Merdeka Barat, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,1097
1098,2023-11-03 07:33:07,2023-11-03 07:33:07,"Jln. Merdeka Timur, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,1098
1099,2023-11-03 07:33:07,2023-11-03 07:33:07,"Jln. Jendral Sudirman, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,1099
1100,2023-11-03 07:33:07,2023-11-03 07:33:07,"Jln. Sultan Agung, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,1100
1101,2023-11-03 07:33:07,2023-11-03 07:33:07,"Jln. Jenderal Sudirman, Serang, Banten, Indonesia",Banten,Indonesia,Serang,1101
1102,2023-11-03 07:33:07,2023-11-03 07:33:07,"Jln. Ahmad Yani, Tangerang, Banten, Indonesia",Banten,Indonesia,Tangerang,1102
1103,2023-11-03 07:33:07,2023-11-03 07:33:07,"Jln. Raya Serang, Cilegon, Banten, Indonesia",Banten,Indonesia,Cilegon,1103
1104,2023-11-03 07:33:07,2023-11-03 07:33:07,"Jln. Raya Pandeglang, Pandeglang, Banten, Indonesia",Banten,Indonesia,Pandeglang,1104
1105,2023-11-03 07:33:07,2023-11-03 07:33:07,"Jln. Raya Lebak, Rangkasbitung, Banten, Indonesia",Banten,Indonesia,Rangkasbitung,1105
1106,2023-11-03 07:33:06,2023-11-03 07:33:06,"Jln. Raya Labuan, Labuan, Banten, Indonesia",Banten,Indonesia,Labuan,1106
1107,2023-11-03 07:33:06,2023-11-03 07:33:06,"Jln. Raya Cilegon-Serang, Anyer, Banten, Indonesia",Banten,Indonesia,Anyer,1107
1108,2023-11-03 07:33:06,2023-11-03 07:33:06,"Jln. Raya Soekarno-Hatta, Serang Timur, Banten, Indonesia",Banten,Indonesia,Serang Timur,1108
1109,2023-11-03 07:33:06,2023-11-03 07:33:06,"Jln. Raya Serang-Pandeglang, Rangkasbitung, Banten, Indonesia",Banten,Indonesia,Rangkasbitung,1109
1110,2023-11-03 07:33:06,2023-11-03 07:33:06,"Jln. Basuki Rahmat, Surabaya, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Surabaya,1110
1111,2023-11-03 07:33:06,2023-11-03 07:33:06,"Jln. Ahmad Yani, Malang, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Malang,1111
1112,2023-11-03 07:33:06,2023-11-03 07:33:06,"Jln. Raya Sidoarjo, Sidoarjo, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Sidoarjo,1112
1113,2023-11-03 07:33:06,2023-11-03 07:33:06,"Jln. Raya Kediri, Kediri, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Kediri,1113
1114,2023-11-03 07:33:05,2023-11-03 07:33:05,"Jln. Raya Blitar, Blitar, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Blitar,1114
1115,2023-11-03 07:33:05,2023-11-03 07:33:05,"Jln. Raya Lumajang, Lumajang, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Lumajang,1115
1116,2023-11-03 07:33:05,2023-11-03 07:33:05,"Jln. Raya Jember, Jember, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Jember,1116
1117,2023-11-03 07:33:05,2023-11-03 07:33:05,"Jln. Raya Banyuwangi, Banyuwangi, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Banyuwangi,1117
1118,2023-11-03 07:33:05,2023-11-03 07:33:05,"Jln. Raya Pasuruan, Pasuruan, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Pasuruan,1118
1119,2023-11-03 07:33:05,2023-11-03 07:33:05,"Jln. Raya Probolinggo, Probolinggo, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Probolinggo,1119
1120,2023-11-03 07:33:05,2023-11-03 07:33:05,"Jln. Raya Madiun, Madiun, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Madiun,1120
1121,2023-11-03 07:33:05,2023-11-03 07:33:05,"Jln. Raya Nganjuk, Nganjuk, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Nganjuk,1121
1122,2023-11-03 07:33:04,2023-11-03 07:33:04,"Jln. Raya Bojonegoro, Bojonegoro, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Bojonegoro,1122
1123,2023-11-03 07:33:04,2023-11-03 07:33:04,"Jln. Raya Tuban, Tuban, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Tuban,1123
1124,2023-11-03 07:33:04,2023-11-03 07:33:04,"Jln. Pahlawan, Semarang, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Semarang,1124
1125,2023-11-03 07:33:04,2023-11-03 07:33:04,"Jln. Ahmad Yani, Surakarta, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Surakarta,1125
1126,2023-11-03 07:33:04,2023-11-03 07:33:04,"Jln. Raya Purwokerto, Banyumas, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Banyumas,1126
1127,2023-11-03 07:33:04,2023-11-03 07:33:04,"Jln. Raya Pekalongan, Pekalongan, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Pekalongan,1127
1128,2023-11-03 07:33:04,2023-11-03 07:33:04,"Jln. Raya Tegal, Tegal, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Tegal,1128
1129,2023-11-03 07:33:03,2023-11-03 07:33:03,"Jln. Raya Kudus, Kudus, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Kudus,1129
1130,2023-11-03 07:33:03,2023-11-03 07:33:03,"Jln. Raya Pati, Pati, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Pati,1130
1131,2023-11-03 07:33:03,2023-11-03 07:33:03,"Jln. Raya Grobogan, Grobogan, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Grobogan,1131
1132,2023-11-03 07:33:03,2023-11-03 07:33:03,"Jln. Raya Blora, Blora, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Blora,1132
1133,2023-11-03 07:33:03,2023-11-03 07:33:03,"Jln. Jendral Sudirman, Pontianak, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Pontianak,1133
1134,2023-11-03 07:33:03,2023-11-03 07:33:03,"Jln. Ahmad Yani, Singkawang, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Singkawang,1134
1135,2023-11-03 07:33:03,2023-11-03 07:33:03,"Jln. Raya Kubu Raya, Kubu Raya, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Kubu Raya,1135
1136,2023-11-03 07:33:03,2023-11-03 07:33:03,"Jln. Raya Mempawah, Mempawah, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Mempawah,1136
1137,2023-11-03 07:33:03,2023-11-03 07:33:03,"Jln. Raya Sambas, Sambas, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Sambas,1137
1138,2023-11-03 07:33:03,2023-11-03 07:33:03,"Jln. Raya Ketapang, Ketapang, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Ketapang,1138
1139,2023-11-03 07:33:03,2023-11-03 07:33:03,"Jln. Raya Sanggau, Sanggau, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Sanggau,1139
1140,2023-11-03 07:33:02,2023-11-03 07:33:02,"Jln. Raya Sintang, Sintang, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Sintang,1140
1141,2023-11-03 07:33:02,2023-11-03 07:33:02,"Jln. Raya Landak, Landak, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Landak,1141
1142,2023-11-03 07:33:02,2023-11-03 07:33:02,"Jln. Jendral Sudirman, Samarinda, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Samarinda,1142
1143,2023-11-03 07:33:02,2023-11-03 07:33:02,"Jln. Ahmad Yani, Balikpapan, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Balikpapan,1143
1144,2023-11-03 07:33:02,2023-11-03 07:33:02,"Jln. Raya Kutai Kartanegara, Tenggarong, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Tenggarong,1144
1145,2023-11-03 07:33:02,2023-11-03 07:33:02,"Jln. Raya Berau, Tanjung Redeb, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Tanjung Redeb,1145
1146,2023-11-03 07:33:02,2023-11-03 07:33:02,"Jln. Raya Paser, Tanah Grogot, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Tanah Grogot,1146
1147,2023-11-03 07:33:02,2023-11-03 07:33:02,"Jln. Raya Kutai Barat, Sendawar, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Sendawar,1147
1148,2023-11-03 07:33:02,2023-11-03 07:33:02,"Jln. Raya Mahakam Ulu, Long Iram, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Long Iram,1148
1149,2023-11-03 07:33:02,2023-11-03 07:33:02,"Jln. Raya Nunukan, Nunukan, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Nunukan,1149
1150,2023-11-03 07:33:02,2023-11-03 07:33:02,"Jln. Raya Bulungan, Tanjung Selor, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Tanjung Selor,1150
1151,2023-11-03 07:33:02,2023-11-03 07:33:02,"Jln. Jendral Sudirman, Banjarmasin, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Banjarmasin,1151
1152,2023-11-03 07:33:02,2023-11-03 07:33:02,"Jln. Ahmad Yani, Banjarbaru, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Banjarbaru,1152
1153,2023-11-03 07:33:02,2023-11-03 07:33:02,"Jln. Raya Hulu Sungai Selatan, Kandangan, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Kandangan,1153
1154,2023-11-03 07:33:01,2023-11-03 07:33:01,"Jln. Raya Hulu Sungai Tengah, Barabai, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Barabai,1154
1155,2023-11-03 07:33:01,2023-11-03 07:33:01,"Jln. Raya Tanah Laut, Pelaihari, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Pelaihari,1155
1156,2023-11-03 07:33:01,2023-11-03 07:33:01,"Jln. Raya Kotabaru, Kotabaru, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Kotabaru,1156
1157,2023-11-03 07:33:01,2023-11-03 07:33:01,"Jln. Raya Tabalong, Tanjung, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Tanjung,1157
1158,2023-11-03 07:33:01,2023-11-03 07:33:01,"Jln. Raya Banjar, Martapura, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Martapura,1158
1159,2023-11-03 07:33:01,2023-11-03 07:33:01,"Jln. Raya Barito Kuala, Marabahan, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Marabahan,1159
1160,2023-11-03 07:33:01,2023-11-03 07:33:01,"Jln. Jendral Sudirman, Palangkaraya, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Palangkaraya,1160
1161,2023-11-03 07:33:01,2023-11-03 07:33:01,"Jln. Ahmad Yani, Sampit, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Sampit,1161
1162,2023-11-03 07:33:01,2023-11-03 07:33:01,"Jln. Raya Kapuas, Pangkalan Bun, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Pangkalan Bun,1162
1163,2023-11-03 07:33:00,2023-11-03 07:33:00,"Jln. Raya Katingan, Kasongan, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Kasongan,1163
1164,2023-11-03 07:33:00,2023-11-03 07:33:00,"Jln. Raya Barito Selatan, Buntok, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Buntok,1164
1165,2023-11-03 07:33:00,2023-11-03 07:33:00,"Jln. Raya Gunung Mas, Kuala Kurun, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Kuala Kurun,1165
1166,2023-11-03 07:33:00,2023-11-03 07:33:00,"Jln. Raya Murung Raya, Puruk Cahu, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Puruk Cahu,1166
1167,2023-11-03 07:33:00,2023-11-03 07:33:00,"Jln. Raya Pulang Pisau, Pulang Pisau, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Pulang Pisau,1167
1168,2023-11-03 07:33:00,2023-11-03 07:33:00,"Jln. Raya Sukamara, Sukamara, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Sukamara,1168
1169,2023-11-03 07:33:00,2023-11-03 07:33:00,"Jln. Jendral Sudirman, Tanjung Selor, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Tanjung Selor,1169
